COD_CLIENTE,DEPARTAMENTO,MODO_PAGAMENTO,COD_FILIAL,UF,QTDE,VALOR_TOTAL,DATA,MES_ANO
12001043,ELETRICA,FATURADO,13,MA,10,2500,2024-07-09 00:00:00,07/2024
13012839,ELETRICA,FATURADO,15,MA,10,2500,2024-06-07 00:00:00,06/2024
14012844,ELETRICA,FATURADO,1,MT,10,2500,2024-06-24 00:00:00,06/2024
15901656,ELETRICA,FATURADO,15,MA,10,2500,2024-06-24 00:00:00,06/2024
28000147,AUTOPECAS,FATURADO,32,AM,100,2500,2024-06-10 00:00:00,06/2024
28015428,ELETRICA,FATURADO,7,MA,10,2500,2024-06-07 00:00:00,06/2024
28020391,ELETRICA,FATURADO,97,MA,10,2500,2024-06-18 00:00:00,06/2024
28020397,ELETRICA,FATURADO,15,MA,10,2500,2024-06-07 00:00:00,06/2024
28020709,ELETRICA,FATURADO,7,MA,10,2500,2024-06-11 00:00:00,06/2024
28020767,ELETRICA,FATURADO,12,MA,10,2500,2024-06-27 00:00:00,06/2024
28021105,ELETRICA,FATURADO,12,MA,10,2500,2024-07-03 00:00:00,07/2024
28021177,ELETRICA,FATURADO,12,MA,10,2500,2024-06-07 00:00:00,06/2024
28021775,ELETRICA,FATURADO,12,MA,10,2500,2024-06-08 00:00:00,06/2024
28021894,ELETRICA,FATURADO,7,MA,10,2500,2024-06-21 00:00:00,06/2024
28022540,ELETRICA,FATURADO,15,MA,10,2500,2024-06-08 00:00:00,06/2024
32044915,PNEU,FATURADO,32,AM,2,2500,2024-06-08 00:00:00,06/2024
46001945,PNEU,CARTÃO,76,AP,4,2500,2024-07-02 00:00:00,07/2024
50001557,PNEU,FATURADO,58,PA,4,2500,2024-06-25 00:00:00,06/2024
66805474,ELETRICA,FATURADO,6,MA,10,2500,2024-06-07 00:00:00,06/2024
67002889,PNEU,CARTÃO,67,PA,4,2500,2024-07-02 00:00:00,07/2024
76402339,PNEU,OUTROS,76,AP,4,2500,2024-07-08 00:00:00,07/2024
97001586,ELETRICA,FATURADO,6,MA,10,2500,2024-06-27 00:00:00,06/2024
45000946,PNEU,FATURADO,51,RR,4,2499.2,2024-07-08 00:00:00,07/2024
28003775,PNEU,FATURADO,87,AM,3,2496,2024-06-22 00:00:00,06/2024
97,ELETRICA,OUTROS,97,MA,2,2493.6,2024-06-11 00:00:00,06/2024
32037134,PNEU,FATURADO,34,AM,4,2493.2,2024-06-26 00:00:00,06/2024
32037172,PNEU,FATURADO,83,AM,12,2492.4,2024-07-08 00:00:00,07/2024
46003183,PNEU,FATURADO,46,AP,4,2492.2,2024-06-20 00:00:00,06/2024
65,PNEU,CARTÃO,65,PA,4,2492,2024-07-08 00:00:00,07/2024
69,PNEU,CARTÃO,69,PA,4,2492,2024-07-01 00:00:00,07/2024
81,PNEU,DEPOSITO,81,AM,2,2490,2024-07-09 00:00:00,07/2024
13013808,PNEU,FATURADO,13,MA,8,2490,2024-07-09 00:00:00,07/2024
78000346,PNEU,FATURADO,59,PA,1,2490,2024-06-06 00:00:00,06/2024
15,PNEU,CARTÃO,15,MA,2,2488.14,2024-06-20 00:00:00,06/2024
32,PNEU,PIX,32,AM,2,2488,2024-06-13 00:00:00,06/2024
37,PNEU,OUTROS,37,AM,2,2488,2024-06-08 00:00:00,06/2024
85,PNEU,DEPOSITO,85,AM,2,2488,2024-06-13 00:00:00,06/2024
30,PNEU,DEPOSITO,30,AM,2,2487.96,2024-06-11 00:00:00,06/2024
38,PNEU,DEPOSITO,38,AM,2,2487.96,2024-06-12 00:00:00,06/2024
43039202,PNEU,DEPOSITO,43,AM,2,2487.9,2024-06-13 00:00:00,06/2024
15900993,PNEU,FATURADO,13,MA,4,2487.84,2024-06-14 00:00:00,06/2024
55003759,PNEU,FATURADO,55,PA,4,2487,2024-06-07 00:00:00,06/2024
28020474,PNEU,PIX,12,MA,4,2486.88,2024-07-01 00:00:00,07/2024
1832800,ELETRICA,FATURADO,14,MT,2,2486.48,2024-06-03 00:00:00,06/2024
57,PNEU,PIX,57,PA,4,2484.96,2024-06-03 00:00:00,06/2024
28000421,PNEU,FATURADO,46,AP,4,2484.8,2024-06-08 00:00:00,06/2024
81,PNEU,PIX,81,AM,2,2484,2024-06-26 00:00:00,06/2024
18,PNEU,CARTÃO,18,AM,2,2483,2024-07-01 00:00:00,07/2024
32,PNEU,DEPOSITO,32,AM,2,2482.56,2024-06-18 00:00:00,06/2024
37,PNEU,PIX,37,AM,6,2482.56,2024-06-08 00:00:00,06/2024
40011630,LUBRIFICANTES E ADITIVOS,FATURADO,46,AP,6,2482.14,2024-06-19 00:00:00,06/2024
44,ELETRICA,PIX,44,AM,2,2482,2024-07-09 00:00:00,07/2024
54005048,PNEU,CARTÃO,54,RR,2,2481.74,2024-06-11 00:00:00,06/2024
31033524,PNEU,FATURADO,48,AM,2,2481.4,2024-06-21 00:00:00,06/2024
46002041,PNEU,DEPOSITO,92,AP,4,2481.4,2024-07-02 00:00:00,07/2024
18000306,PNEU,FATURADO,82,AM,2,2481.34,2024-06-25 00:00:00,06/2024
44,PNEU,CARTÃO,44,AM,4,2480,2024-06-13 00:00:00,06/2024
58,PNEU,DEPOSITO,58,PA,1,2480,2024-06-21 00:00:00,06/2024
63,PNEU,PIX,63,PA,2,2480,2024-07-03 00:00:00,07/2024
40006867,PNEU,FATURADO,49,AP,8,2480,2024-07-04 00:00:00,07/2024
52000462,PNEU,DEPOSITO,52,MT,4,2480,2024-06-21 00:00:00,06/2024
93004528,PNEU,FATURADO,52,MT,4,2480,2024-06-19 00:00:00,06/2024
70,PNEU,DINHEIRO,70,PA,1,2478.71,2024-06-28 00:00:00,06/2024
81,PNEU,DEPOSITO,81,AM,2,2478,2024-06-17 00:00:00,06/2024
43002866,PNEU,CARTÃO,74,AM,4,2478,2024-07-02 00:00:00,07/2024
28001109,PNEU,DEPOSITO,1,MT,2,2476,2024-07-08 00:00:00,07/2024
40011630,LUBRIFICANTES E ADITIVOS,FATURADO,46,AP,6,2474.4,2024-07-04 00:00:00,07/2024
28018047,PNEU,DEPOSITO,51,RR,2,2474.2,2024-06-29 00:00:00,06/2024
42,PNEU,CARTÃO,42,AM,4,2472.4,2024-06-04 00:00:00,06/2024
35003100,AUTOPECAS,DEPOSITO,54,RR,1,2470,2024-06-27 00:00:00,06/2024
32036763,LUBRIFICANTES E ADITIVOS,FATURADO,86,AM,6,2469,2024-06-07 00:00:00,06/2024
28004817,PNEU,FATURADO,67,PA,4,2468.8,2024-07-08 00:00:00,07/2024
93007083,PNEU,FATURADO,3,MT,8,2468.64,2024-07-03 00:00:00,07/2024
37,PNEU,DEPOSITO,37,AM,4,2468,2024-06-21 00:00:00,06/2024
1017161,PNEU,FATURADO,52,MT,4,2468,2024-06-27 00:00:00,06/2024
32044668,PNEU,CARTÃO,32,AM,2,2467,2024-06-13 00:00:00,06/2024
82002026,ELETRICA,FATURADO,82,AM,4,2466.4,2024-06-12 00:00:00,06/2024
36,PNEU,DEPOSITO,36,AM,2,2466,2024-07-03 00:00:00,07/2024
35002839,PNEU,FATURADO,54,RR,4,2465.6,2024-06-05 00:00:00,06/2024
58001943,PNEU,DEPOSITO,58,PA,4,2464.6,2024-06-28 00:00:00,06/2024
1013241,PNEU,CARTÃO,1,MT,2,2464.32,2024-06-20 00:00:00,06/2024
74000474,PNEU,FATURADO,55,PA,2,2464,2024-06-14 00:00:00,06/2024
20212577,ELETRICA,OUTROS,20,MT,4,2463.6,2024-06-03 00:00:00,06/2024
28006727,PNEU,FATURADO,92,AP,4,2461.6,2024-07-09 00:00:00,07/2024
78000055,PNEU,FATURADO,59,PA,1,2461,2024-06-13 00:00:00,06/2024
78000055,PNEU,FATURADO,59,PA,1,2461,2024-06-14 00:00:00,06/2024
47005997,PNEU,FATURADO,47,RR,4,2460.72,2024-07-08 00:00:00,07/2024
1011156,PNEU,DEPOSITO,1,MT,4,2459.12,2024-06-26 00:00:00,06/2024
58003400,PNEU,FATURADO,67,PA,3,2457.54,2024-06-10 00:00:00,06/2024
55,PNEU,DEPOSITO,55,PA,1,2457.2,2024-06-11 00:00:00,06/2024
30535286,PNEU,CARTÃO,86,AM,2,2457,2024-06-13 00:00:00,06/2024
39003374,PNEU,FATURADO,46,AP,4,2457,2024-06-15 00:00:00,06/2024
35,PNEU,PIX,35,RR,2,2456,2024-06-18 00:00:00,06/2024
49000881,PNEU,DINHEIRO,46,AP,6,2455.02,2024-06-19 00:00:00,06/2024
22,PNEU,CARTÃO,22,MT,4,2455,2024-06-21 00:00:00,06/2024
56,PNEU,PIX,56,PA,1,2455,2024-06-20 00:00:00,06/2024
59,PNEU,DINHEIRO,59,PA,1,2455,2024-06-19 00:00:00,06/2024
59,PNEU,PIX,59,PA,1,2455,2024-06-11 00:00:00,06/2024
59,PNEU,PIX,59,PA,1,2455,2024-06-12 00:00:00,06/2024
90,PNEU,DEPOSITO,90,PA,1,2455,2024-06-26 00:00:00,06/2024
56007617,PNEU,DEPOSITO,56,PA,1,2455,2024-06-26 00:00:00,06/2024
58009864,PNEU,CARTÃO,58,PA,4,2455,2024-06-01 00:00:00,06/2024
49,PNEU,CARTÃO,49,AP,4,2453.92,2024-06-13 00:00:00,06/2024
67,PNEU,CARTÃO,67,PA,2,2453.5,2024-07-06 00:00:00,07/2024
1017161,PNEU,FATURADO,14,MT,4,2452.8,2024-06-25 00:00:00,06/2024
46002917,PNEU,FATURADO,49,AP,4,2451.52,2024-06-28 00:00:00,06/2024
59,PNEU,CARTÃO,59,PA,2,2450.9,2024-07-05 00:00:00,07/2024
51,LUBRIFICANTES E ADITIVOS,PIX,51,RR,120,2450,2024-06-28 00:00:00,06/2024
5001608,PNEU,DEPOSITO,5,MT,4,2450,2024-06-20 00:00:00,06/2024
28027907,PNEU,FATURADO,14,MT,10,2450,2024-06-13 00:00:00,06/2024
45003540,LUBRIFICANTES E ADITIVOS,FATURADO,51,RR,120,2450,2024-07-04 00:00:00,07/2024
61012467,PNEU,FATURADO,63,PA,1,2450,2024-06-27 00:00:00,06/2024
36001969,ELETRICA,FATURADO,68,PA,2,2449.58,2024-06-18 00:00:00,06/2024
47,LUBRIFICANTES E ADITIVOS,DEPOSITO,47,RR,120,2448,2024-06-13 00:00:00,06/2024
56007610,PNEU,CARTÃO,57,PA,4,2448,2024-06-21 00:00:00,06/2024
32010981,LUBRIFICANTES E ADITIVOS,FATURADO,44,AM,6,2446.8,2024-07-08 00:00:00,07/2024
28002033,PNEU,FATURADO,82,AM,2,2446.6,2024-07-08 00:00:00,07/2024
28006101,PNEU,FATURADO,47,RR,4,2446,2024-07-03 00:00:00,07/2024
40001670,ELETRICA,FATURADO,67,PA,2,2445,2024-06-17 00:00:00,06/2024
66800799,ELETRICA,FATURADO,70,PA,5,2445,2024-06-05 00:00:00,06/2024
47005043,PNEU,DEPOSITO,54,RR,4,2444.8,2024-07-04 00:00:00,07/2024
66800494,PNEU,PIX,66,PA,6,2444.04,2024-06-10 00:00:00,06/2024
40004102,PNEU,FATURADO,79,AP,2,2442,2024-06-17 00:00:00,06/2024
76,PNEU,CARTÃO,76,AP,4,2441.76,2024-06-22 00:00:00,06/2024
92000565,PNEU,FATURADO,92,AP,4,2441.2,2024-06-22 00:00:00,06/2024
28023927,PNEU,PIX,81,AM,2,2440,2024-06-05 00:00:00,06/2024
20205625,PNEU,FATURADO,17,MT,4,2439.2,2024-06-21 00:00:00,06/2024
14009938,ELETRICA,OUTROS,52,MT,3,2438.82,2024-06-14 00:00:00,06/2024
96000140,ELETRICA,FATURADO,97,MA,3,2437.85,2024-06-07 00:00:00,06/2024
36012414,FILTRO,FATURADO,82,AM,40,2436,2024-06-14 00:00:00,06/2024
63010411,ELETRICA,FATURADO,68,PA,6,2435.1,2024-06-20 00:00:00,06/2024
28004843,PNEU,FATURADO,66,PA,8,2434.72,2024-06-04 00:00:00,06/2024
86,ELETRICA,DEPOSITO,86,AM,4,2434.08,2024-06-04 00:00:00,06/2024
59,ELETRICA,CARTÃO,59,PA,2,2433.58,2024-06-17 00:00:00,06/2024
66804624,PNEU,FATURADO,90,PA,4,2433.16,2024-07-04 00:00:00,07/2024
32009358,PNEU,FATURADO,32,AM,2,2432.8,2024-06-26 00:00:00,06/2024
36014372,PNEU,FATURADO,85,AM,12,2432.4,2024-07-05 00:00:00,07/2024
78000556,ELETRICA,FATURADO,58,PA,2,2430.58,2024-06-26 00:00:00,06/2024
47,PNEU,CARTÃO,47,RR,3,2430,2024-06-06 00:00:00,06/2024
56,PNEU,CARTÃO,56,PA,4,2430,2024-06-19 00:00:00,06/2024
28021992,PNEU,FATURADO,15,MA,4,2430,2024-06-03 00:00:00,06/2024
67002258,ELETRICA,OUTROS,70,PA,2,2430,2024-06-21 00:00:00,06/2024
35001879,LUBRIFICANTES E ADITIVOS,CARTÃO,51,RR,96,2428.8,2024-06-05 00:00:00,06/2024
42003535,AUTOPECAS,FATURADO,42,AM,1,2428.7,2024-06-21 00:00:00,06/2024
51016835,PNEU,FATURADO,52,MT,4,2428.6,2024-06-20 00:00:00,06/2024
60008207,PNEU,FATURADO,60,PA,4,2428.6,2024-06-27 00:00:00,06/2024
67006238,PNEU,FATURADO,67,PA,9,2428.56,2024-06-27 00:00:00,06/2024
49,PNEU,CARTÃO,49,AP,4,2428.36,2024-06-08 00:00:00,06/2024
28023761,PNEU,PIX,97,MA,2,2428.06,2024-07-03 00:00:00,07/2024
40000883,PNEU,FATURADO,40,AP,4,2427.6,2024-06-29 00:00:00,06/2024
72,ELETRICA,CARTÃO,72,PA,2,2427,2024-06-15 00:00:00,06/2024
72,ELETRICA,OUTROS,72,PA,2,2427,2024-06-15 00:00:00,06/2024
28000235,PNEU,FATURADO,54,RR,4,2426.28,2024-06-25 00:00:00,06/2024
35,PNEU,DEPOSITO,35,RR,1,2426.1,2024-06-21 00:00:00,06/2024
28027471,PNEU,FATURADO,81,AM,4,2426,2024-06-19 00:00:00,06/2024
51010402,PNEU,FATURADO,35,RR,4,2425,2024-07-03 00:00:00,07/2024
28014348,ELETRICA,FATURADO,22,MT,2,2424,2024-06-12 00:00:00,06/2024
1017161,PNEU,FATURADO,14,MT,4,2423.44,2024-06-19 00:00:00,06/2024
12,PNEU,OUTROS,12,MA,4,2422.32,2024-06-06 00:00:00,06/2024
35,PNEU,CARTÃO,35,RR,4,2422,2024-07-02 00:00:00,07/2024
35,PNEU,DINHEIRO,35,RR,4,2422,2024-07-04 00:00:00,07/2024
36012414,AUTOPECAS,DEPOSITO,82,AM,20,2422,2024-06-05 00:00:00,06/2024
35,PNEU,CARTÃO,35,RR,4,2421.12,2024-06-26 00:00:00,06/2024
47,PNEU,CARTÃO,47,RR,4,2421.04,2024-06-18 00:00:00,06/2024
28010731,PNEU,CARTÃO,44,AM,2,2420,2024-06-18 00:00:00,06/2024
65001840,ELETRICA,FATURADO,68,PA,2,2419,2024-06-13 00:00:00,06/2024
66800642,ELETRICA,FATURADO,66,PA,4,2419,2024-06-27 00:00:00,06/2024
60002025,PNEU,FATURADO,10,MT,4,2418.44,2024-06-19 00:00:00,06/2024
78000346,PNEU,FATURADO,59,PA,1,2418.16,2024-06-29 00:00:00,06/2024
59001833,LUBRIFICANTES E ADITIVOS,FATURADO,90,PA,5,2417.6,2024-06-06 00:00:00,06/2024
28003768,PNEU,FATURADO,56,PA,4,2416.4,2024-07-02 00:00:00,07/2024
51010583,LUBRIFICANTES E ADITIVOS,FATURADO,57,PA,8,2416.08,2024-06-20 00:00:00,06/2024
28016455,PNEU,DEPOSITO,44,AM,2,2415.88,2024-06-12 00:00:00,06/2024
66,PNEU,CARTÃO,66,PA,4,2415.84,2024-06-10 00:00:00,06/2024
67003659,PNEU,FATURADO,60,PA,4,2415,2024-07-01 00:00:00,07/2024
47000352,PNEU,FATURADO,47,RR,4,2414.12,2024-06-20 00:00:00,06/2024
32040300,ELETRICA,FATURADO,32,AM,2,2411.4,2024-06-06 00:00:00,06/2024
36,PNEU,DEPOSITO,36,AM,12,2410.8,2024-06-08 00:00:00,06/2024
68,PNEU,DEPOSITO,68,PA,2,2410,2024-06-20 00:00:00,06/2024
55004863,ELETRICA,OUTROS,55,PA,1,2410,2024-06-25 00:00:00,06/2024
71003669,PNEU,DEPOSITO,71,PA,2,2410,2024-06-13 00:00:00,06/2024
28003119,LUBRIFICANTES E ADITIVOS,FATURADO,82,AM,6,2409.6,2024-06-28 00:00:00,06/2024
45004869,PNEU,FATURADO,7,MA,4,2409.6,2024-07-02 00:00:00,07/2024
40011529,PNEU,FATURADO,76,AP,4,2409.24,2024-06-11 00:00:00,06/2024
14015886,PNEU,FATURADO,14,MT,4,2408.4,2024-06-26 00:00:00,06/2024
82,PNEU,DINHEIRO,82,AM,3,2406.9,2024-06-24 00:00:00,06/2024
15,PNEU,OUTROS,15,MA,4,2405.76,2024-07-05 00:00:00,07/2024
37,PNEU,CARTÃO,37,AM,4,2405.56,2024-06-19 00:00:00,06/2024
32039378,PNEU,FATURADO,85,AM,2,2403.28,2024-06-12 00:00:00,06/2024
28004183,ELETRICA,FATURADO,38,AM,3,2402.7,2024-06-06 00:00:00,06/2024
15900307,PNEU,FATURADO,63,PA,4,2402.48,2024-07-05 00:00:00,07/2024
60,PNEU,CARTÃO,60,PA,2,2402.14,2024-06-18 00:00:00,06/2024
53008224,PNEU,FATURADO,9,AM,2,2401.8,2024-06-17 00:00:00,06/2024
81001618,PNEU,FATURADO,33,AM,2,2400.58,2024-06-28 00:00:00,06/2024
54,PNEU,CARTÃO,54,RR,2,2400.24,2024-07-02 00:00:00,07/2024
35,PNEU,DEPOSITO,35,RR,4,2400,2024-06-01 00:00:00,06/2024
35,PNEU,DEPOSITO,35,RR,4,2400,2024-06-05 00:00:00,06/2024
43,PNEU,DEPOSITO,43,AM,6,2400,2024-06-06 00:00:00,06/2024
47,PNEU,DEPOSITO,47,RR,4,2400,2024-06-27 00:00:00,06/2024
47,PNEU,DINHEIRO,47,RR,4,2400,2024-06-05 00:00:00,06/2024
54,PNEU,DEPOSITO,54,RR,4,2400,2024-06-19 00:00:00,06/2024
61,ELETRICA,CARTÃO,61,PA,2,2400,2024-06-28 00:00:00,06/2024
28005146,ELETRICA,FATURADO,68,PA,2,2400,2024-06-27 00:00:00,06/2024
31021753,FILTRO,FATURADO,35,RR,20,2400,2024-06-28 00:00:00,06/2024
35000826,ELETRICA,FATURADO,65,PA,2,2400,2024-06-03 00:00:00,06/2024
35014104,LUBRIFICANTES E ADITIVOS,DEPOSITO,45,RR,120,2400,2024-06-17 00:00:00,06/2024
37003326,PNEU,FATURADO,37,AM,4,2400,2024-06-17 00:00:00,06/2024
45000946,ELETRICA,FATURADO,51,RR,10,2400,2024-06-25 00:00:00,06/2024
47000114,PNEU,DINHEIRO,47,RR,4,2400,2024-06-28 00:00:00,06/2024
55002227,PNEU,PIX,55,PA,4,2400,2024-06-11 00:00:00,06/2024
60008308,PNEU,DEPOSITO,60,PA,10,2400,2024-06-26 00:00:00,06/2024
65001261,PNEU,CARTÃO,66,PA,4,2400,2024-06-05 00:00:00,06/2024
76,PNEU,CARTÃO,76,AP,4,2399.92,2024-06-22 00:00:00,06/2024
90,ELETRICA,OUTROS,90,PA,2,2398.12,2024-06-22 00:00:00,06/2024
1036853,ELETRICA,FATURADO,1,MT,4,2398.04,2024-06-19 00:00:00,06/2024
28006950,PNEU,FATURADO,86,AM,6,2397,2024-06-05 00:00:00,06/2024
35,PNEU,CARTÃO,35,RR,4,2396.44,2024-06-08 00:00:00,06/2024
47002812,PNEU,CARTÃO,47,RR,4,2396.44,2024-07-01 00:00:00,07/2024
19,PNEU,CARTÃO,19,MA,4,2396.2,2024-06-20 00:00:00,06/2024
58,PNEU,CARTÃO,58,PA,2,2396.1,2024-07-04 00:00:00,07/2024
1000393,ELETRICA,FATURADO,5,MT,2,2396.1,2024-07-03 00:00:00,07/2024
34,AUTOPECAS,CARTÃO,34,AM,1,2396.09,2024-06-28 00:00:00,06/2024
15902344,PNEU,CARTÃO,15,MA,4,2396,2024-06-05 00:00:00,06/2024
35007644,PNEU,FATURADO,47,RR,4,2395.8,2024-06-19 00:00:00,06/2024
22005401,PNEU,CARTÃO,22,MT,4,2395.44,2024-06-28 00:00:00,06/2024
41,PNEU,OUTROS,41,AM,4,2395,2024-06-19 00:00:00,06/2024
78000269,PNEU,FATURADO,59,PA,1,2395,2024-07-06 00:00:00,07/2024
38004927,PNEU,DEPOSITO,38,AM,2,2394,2024-06-06 00:00:00,06/2024
38004927,PNEU,DEPOSITO,38,AM,2,2394,2024-06-18 00:00:00,06/2024
28009365,PNEU,DEPOSITO,30,AM,2,2393.6,2024-06-07 00:00:00,06/2024
51019268,PNEU,CARTÃO,51,RR,8,2392.72,2024-06-06 00:00:00,06/2024
11009448,PNEU,DEPOSITO,11,MT,10,2391.1,2024-06-25 00:00:00,06/2024
30535286,PNEU,FATURADO,81,AM,2,2390.6,2024-06-14 00:00:00,06/2024
37003326,PNEU,FATURADO,37,AM,2,2390.4,2024-06-06 00:00:00,06/2024
50005223,PNEU,FATURADO,59,PA,2,2390,2024-07-06 00:00:00,07/2024
39008469,PNEU,FATURADO,40,AP,4,2389.8,2024-06-21 00:00:00,06/2024
28000085,LUBRIFICANTES E ADITIVOS,FATURADO,24,AM,5,2389.5,2024-06-19 00:00:00,06/2024
35013374,PNEU,CARTÃO,47,RR,4,2389.32,2024-07-06 00:00:00,07/2024
49003100,PNEU,CARTÃO,49,AP,4,2388.12,2024-06-24 00:00:00,06/2024
35,PNEU,DINHEIRO,35,RR,3,2388,2024-07-05 00:00:00,07/2024
22005401,AUTOPECAS,CARTÃO,22,MT,6,2387.46,2024-06-28 00:00:00,06/2024
66805000,ELETRICA,CARTÃO,71,PA,2,2387.44,2024-07-04 00:00:00,07/2024
32,ELETRICA,DINHEIRO,32,AM,2,2387,2024-06-22 00:00:00,06/2024
37002161,ELETRICA,DEPOSITO,37,AM,2,2386.68,2024-06-10 00:00:00,06/2024
14014388,PNEU,FATURADO,21,MT,4,2386.6,2024-07-02 00:00:00,07/2024
28011198,PNEU,FATURADO,81,AM,2,2385.6,2024-07-02 00:00:00,07/2024
58006595,AUTOPECAS,FATURADO,90,PA,4,2384.64,2024-06-05 00:00:00,06/2024
32016193,PNEU,FATURADO,37,AM,4,2384,2024-07-03 00:00:00,07/2024
70002245,ELETRICA,FATURADO,67,PA,2,2383.74,2024-06-11 00:00:00,06/2024
35007644,PNEU,FATURADO,47,RR,8,2383.2,2024-06-14 00:00:00,06/2024
86,PNEU,DEPOSITO,86,AM,2,2382,2024-06-28 00:00:00,06/2024
32012414,AUTOPECAS,FATURADO,81,AM,4,2382,2024-06-14 00:00:00,06/2024
37001396,PNEU,FATURADO,37,AM,4,2382,2024-06-04 00:00:00,06/2024
60008267,AUTOPECAS,FATURADO,60,PA,1,2381.84,2024-07-09 00:00:00,07/2024
60008267,AUTOPECAS,FATURADO,60,PA,1,2381.2,2024-06-25 00:00:00,06/2024
20005980,LUBRIFICANTES E ADITIVOS,CARTÃO,20,MT,48,2380.8,2024-06-04 00:00:00,06/2024
93007083,PNEU,FATURADO,3,MT,8,2380.72,2024-06-12 00:00:00,06/2024
68006385,PNEU,FATURADO,68,PA,1,2380.66,2024-06-10 00:00:00,06/2024
18,PNEU,CARTÃO,18,AM,2,2380.2,2024-06-04 00:00:00,06/2024
84000617,PNEU,CARTÃO,74,AM,2,2380.18,2024-06-19 00:00:00,06/2024
35,PNEU,DEPOSITO,35,RR,4,2380,2024-07-01 00:00:00,07/2024
55002466,PNEU,FATURADO,72,PA,4,2380,2024-06-13 00:00:00,06/2024
46,PNEU,DINHEIRO,46,AP,4,2379,2024-07-03 00:00:00,07/2024
54,PNEU,DEPOSITO,54,RR,4,2379,2024-06-04 00:00:00,06/2024
28017787,PNEU,PIX,51,RR,4,2378.68,2024-06-12 00:00:00,06/2024
53007783,LUBRIFICANTES E ADITIVOS,FATURADO,18,AM,120,2378,2024-06-10 00:00:00,06/2024
36014372,PNEU,FATURADO,36,AM,14,2377.2,2024-06-05 00:00:00,06/2024
28007041,LUBRIFICANTES E ADITIVOS,FATURADO,81,AM,6,2376.6,2024-07-09 00:00:00,07/2024
63014679,ELETRICA,FATURADO,63,PA,2,2374,2024-06-19 00:00:00,06/2024
90,ELETRICA,OUTROS,90,PA,2,2373.82,2024-06-19 00:00:00,06/2024
28026462,PNEU,FATURADO,36,AM,12,2373.6,2024-06-05 00:00:00,06/2024
36014372,PNEU,FATURADO,18,AM,12,2373.6,2024-06-29 00:00:00,06/2024
54001405,LUBRIFICANTES E ADITIVOS,FATURADO,24,AM,5,2373,2024-06-26 00:00:00,06/2024
53009788,PNEU,FATURADO,41,AM,2,2370.4,2024-06-03 00:00:00,06/2024
58,PNEU,CARTÃO,58,PA,2,2370,2024-06-24 00:00:00,06/2024
28001829,ELETRICA,FATURADO,81,AM,2,2370,2024-06-05 00:00:00,06/2024
28001829,ELETRICA,FATURADO,81,AM,2,2370,2024-06-06 00:00:00,06/2024
28002197,PNEU,FATURADO,68,PA,4,2370,2024-06-12 00:00:00,06/2024
35000826,LUBRIFICANTES E ADITIVOS,FATURADO,65,PA,5,2370,2024-06-07 00:00:00,06/2024
44001473,PNEU,FATURADO,44,AM,2,2370,2024-06-27 00:00:00,06/2024
28002033,LUBRIFICANTES E ADITIVOS,FATURADO,82,AM,5,2369.5,2024-07-02 00:00:00,07/2024
39008332,LUBRIFICANTES E ADITIVOS,FATURADO,49,AP,96,2368.8,2024-06-29 00:00:00,06/2024
80000497,ELETRICA,CARTÃO,54,RR,2,2367.4,2024-07-08 00:00:00,07/2024
60002918,ELETRICA,FATURADO,58,PA,6,2367.24,2024-06-05 00:00:00,06/2024
83,PNEU,CARTÃO,83,AM,4,2367,2024-06-26 00:00:00,06/2024
72,ELETRICA,DEPOSITO,72,PA,2,2365,2024-07-06 00:00:00,07/2024
35013374,PNEU,PIX,51,RR,4,2364,2024-07-03 00:00:00,07/2024
37001566,PNEU,FATURADO,37,AM,12,2364,2024-06-17 00:00:00,06/2024
28001813,PNEU,FATURADO,40,AP,4,2363.6,2024-06-05 00:00:00,06/2024
28003251,ELETRICA,FATURADO,72,PA,2,2362.94,2024-06-24 00:00:00,06/2024
9,PNEU,CARTÃO,9,AM,2,2362.5,2024-06-18 00:00:00,06/2024
28016139,PNEU,FATURADO,35,RR,4,2362,2024-06-25 00:00:00,06/2024
28016139,PNEU,FATURADO,35,RR,4,2362,2024-06-28 00:00:00,06/2024
28016139,PNEU,FATURADO,35,RR,4,2362,2024-07-02 00:00:00,07/2024
40009825,PNEU,FATURADO,49,AP,4,2362,2024-06-18 00:00:00,06/2024
58009676,ELETRICA,OUTROS,58,PA,2,2362,2024-07-08 00:00:00,07/2024
46002075,LUBRIFICANTES E ADITIVOS,FATURADO,46,AP,6,2361.6,2024-07-05 00:00:00,07/2024
28004184,PNEU,FATURADO,74,AM,4,2361.32,2024-07-03 00:00:00,07/2024
67007025,ELETRICA,DEPOSITO,67,PA,2,2361.24,2024-07-05 00:00:00,07/2024
68,PNEU,OUTROS,68,PA,1,2361,2024-06-19 00:00:00,06/2024
71,PNEU,OUTROS,71,PA,4,2360,2024-06-20 00:00:00,06/2024
92,PNEU,DEPOSITO,92,AP,4,2360,2024-06-17 00:00:00,06/2024
28003966,ELETRICA,FATURADO,11,MT,1,2359.73,2024-06-06 00:00:00,06/2024
28016032,LUBRIFICANTES E ADITIVOS,FATURADO,13,MA,48,2358.24,2024-06-04 00:00:00,06/2024
28008458,PNEU,FATURADO,88,AM,4,2358.08,2024-06-25 00:00:00,06/2024
43026522,PNEU,OUTROS,38,AM,4,2357.4,2024-06-12 00:00:00,06/2024
